char_code	char	start	width	advance	glyph_ptr	glyph_data_hex
0xE1		4	27	5	0x0B458	000004 000000 000004 000000 03FFFC 0C0000 03FFFC 1C0000 000000 300000 000000 2000C0 000120 204090 000140 204090 000000 204010 000000 304010 00A000 180030 07B000 080860 071780 000840 000780
0xE2		5	26	5	0x0B4A9	100010 000000 100010 000000 100010 0FFFE0 000010 1FFFE0 000010 100000 000010 100000 000010 100000 000010 100000 000000 100000 000000 100000 000000 100000 000000 180000 000000 1F0000
0xE3		4	27	5	0x0B4F7	008000 000000 008000 000000 008000 000000 00FFF0 000000 00FFF0 000000 008000 000000 008000 000000 008000 000000 008000 007FC0 008020 007FD0 008020 000010 008000 000010 008000 000020 008040
0xE4		4	27	5	0x80B548	
0xE5		4	29	3	0x0B572	000F00 001080 002F40 001080 006060 000000 004020 000000 00C030 000000 008010 000000 008010 000000 008010 000000 00C030 000000 00C020 000000 00E060 001080 00AF40 001080 008F00 000000 008000 000000 008000
0xE6		4	29	3	0x0B5C9	008001 000000 008001 000000 00FFFF 000000 00FFFF 000000 000041 000020 000001 000010 000000 000010 000000 000010 000000 000010 008000 000020 008040 000000 00FFE0 000010 00FFE0 000010 000000 000010 000020
0xE7		5	25	6	0x0B620	008000 000000 008000 000000 008000 000000 008000 000000 008000 007FC0 008020 007FC0 008030 000000 008010 000000 008010 000000 008010 000000 008020 000040 008000 000000 008000
0xE8		3	29	4	0x0B66B	003800 004400 00BA00 004400 018300 000000 010100 120090 000000 120090 000000 120090 000000 1FFFF0 000000 1FFFF0 000000 120090 000000 120090 000000 120090 010100 000000 018300 004400 00BA00 004400 003800
0xE9		6	23	7	0x0B6C2	00FC00 030300 04FC80 0B0340 042080 180060 002000 300030 002000 200010 002000 200010 002000 200010 002000 300030 002000 180060 042080 0B0340 04FC80 030300 00FC00
0xEA		5	25	6	0x0B707	01E0F0 021000 05E830 021000 0C0C10 000020 080210 100020 000100 1000F0 000000 100000 000000 100000 000000 1000F0 000100 100020 080210 000020 0C0C10 021000 05E830 021000 01E0F0
0xEB		5	25	6	0x0B752	000F00 001080 002F40 001080 0C6060 120000 0C4020 330000 00C030 210000 008010 200000 008010 200000 008010 200000 00C030 280000 044020 180000 046060 081080 002F40 001080 000F00
0xEC		4	27	5	0x0B79D	003C00 004200 00BD00 004200 018180 000000 018180 000000 018180 000000 018180 004200 00BD00 004200 00BD00 004200 018180 000000 018180 000000 018180 000000 018180 004200 00BD00 004200 003C00
0xED		5	25	6	0x0B7EE	000F02 001084 002F40 001088 006070 000000 004020 000040 00C0B0 000000 008110 000200 008010 000400 008810 000000 00D030 002000 004020 000000 00E060 011080 002F40 021080 040F00
0xEE		6	23	7	0x0B839	003F00 004080 00BF40 004080 018C60 000000 018C60 000000 030C30 000000 030C30 000000 030C30 000000 030C30 000000 030C30 000000 030C30 000000 030C30 000000 030C30
0xEF		6	23	7	0x0B87E	00FFF0 030000 04FFF0 030000 080000 040000 080000 100000 080000 100000 080000 100000 080000 100000 080000 100000 080000 040000 080000 030000 04FFF0 030000 00FFF0
